WD,Av_WS,Mx_WS,1h_RF,24h_RF,Tem,Hum,b_PR
0,0,0,0,0,32.78,30,1004.2
0,0,0,0,0,32.22,31,1004.2
45,0,0.45,0,0,32.78,29,1004.1
45,0,0.45,0,0,32.78,29,1004
45,0,0,0,0,33.33,29,1004
45,0,0.45,0,0,33.33,30,1003.9
45,0,0.45,0,0,33.33,30,1003.8
45,0,0,0,0,33.33,29,1003.8
90,0,0.89,0,0,32.78,29,1003.7
90,0,0.89,0,0,31.67,31,1003.7
315,0,0,0,0,31.11,33,1003.6
315,0,0,0,0,30.56,33,1003.6
45,0,0,0,0,30,32,1003.6
45,0,0,0,0,30,35,1003.6
0,0,0,0,0,30,35,1003.5
45,0,0.45,0,0,29.44,34,1003.5
0,0,0.89,0,0,28.89,34,1003.4
0,0,0.89,0,0,28.89,35,1003.4
0,0,0,0,0,28.89,36,1003.3
225,0,0.89,0,0,28.89,37,1003.2
225,0,0.89,0,0,28.89,37,1003.2
0,0,0,0,0,28.89,35,1003.2
0,0,0,0,0,28.33,37,1003.1
45,0,0.45,0,0,28.89,35,1003.1
0,0,0.45,0,0,28.33,37,1003
0,0,0,0,0,28.33,38,1002.9
45,0,0.45,0,0,28.33,36,1002.9
45,0,0.45,0,0,28.33,36,1002.8
0,0,0.45,0,0,27.78,35,1002.8
0,0,0.45,0,0,28.33,37,1002.8
0,0,0,0,0,28.33,35,1002.8
0,0,0,0,0,27.78,36,1002.8
0,0,0,0,0,27.78,36,1002.8
315,0,0,0,0,27.78,36,1002.8
315,0,0,0,0,27.78,36,1002.8
45,0,0.45,0,0,27.78,35,1002.8
315,0,0.45,0,0,27.78,36,1002.8
45,0,0,0,0,27.78,37,1002.7
45,0,0.45,0,0,28.33,36,1002.6
45,0,0.45,0,0,28.33,36,1002.7
45,0,0,0,0,28.33,36,1002.6
45,0,0.89,0,0,28.33,36,1002.6
90,0,0.89,0,0,27.78,37,1002.6
45,0,0,0,0,27.78,38,1002.6
45,0,0,0,0,27.78,39,1002.6
45,0,0,0,0,28.33,39,1002.6
45,0,0,0,0,28.33,38,1002.5
45,0,0,0,0,28.33,40,1002.4
0,0,0.45,0,0,28.33,38,1002.4
0,0,0.45,0,0,27.78,37,1002.4
45,0,0,0,0,27.78,38,1002.4
45,0,0,0,0,27.78,37,1002.4
45,0,0,0,0,27.78,38,1002.4
225,0,0,0,0,27.78,38,1002.5
225,0,0.45,0,0,27.78,39,1002.4
225,0,0.45,0,0,27.78,39,1002.4
225,0,0.45,0,0,27.78,40,1002.5
225,0,0.45,0,0,27.78,40,1002.4
135,0,0.89,0,0,27.78,39,1002.4
135,0,0.89,0,0,27.78,39,1002.3
225,0,0.45,0,0,27.78,39,1002.4
225,0,0.89,0,0,27.22,40,1002.4
225,0,0.89,0,0,27.78,40,1002.4
225,0,0.45,0,0,27.78,39,1002.4
45,0,0.45,0,0,27.78,38,1002.4
45,0,0.45,0,0,27.78,38,1002.4
225,0,0.89,0,0,27.22,39,1002.5
270,0,0.89,0,0,27.22,39,1002.5
225,0,0.89,0,0,27.78,39,1002.4
180,0,0.89,0,0,27.22,38,1002.4
180,0,0.89,0,0,27.78,38,1002.5
180,0,0,0,0,27.78,38,1002.4
270,0,0.45,0,0,27.78,38,1002.4
225,0,0.89,0,0,27.78,38,1002.3
225,0,0,0,0,27.22,38,1002.4
225,0,0,0,0,27.78,38,1002.3
225,0,0.45,0,0,27.22,38,1002.3
225,0,0.45,0,0,27.22,38,1002.4
225,0,0.45,0,0,27.22,38,1002.4
225,0,0,0,0,27.22,38,1002.5
225,0,0,0,0,27.22,38,1002.5
225,0,0,0,0,27.78,38,1002.4
225,0,0,0,0,27.78,38,1002.5
270,0,0,0,0,27.22,38,1002.5
270,0,0,0,0,27.78,38,1002.5
270,0,0,0,0,27.22,38,1002.5
270,0,0,0,0,27.22,38,1002.5
270,0,0,0,0,27.22,38,1002.5
270,0,0,0,0,27.22,38,1002.5
270,0,0,0,0,27.22,38,1002.5
270,0,0,0,0,27.22,38,1002.6
315,0,0,0,0,27.22,37,1002.6
315,0,0,0,0,27.22,37,1002.5
315,0,0,0,0,27.22,37,1002.6
315,0,0,0,0,27.22,37,1002.6
315,0,0,0,0,27.22,37,1002.6
315,0,0,0,0,27.22,38,1002.7
315,0,0,0,0,27.22,38,1002.7
315,0,0,0,0,26.67,39,1002.7
315,0,0,0,0,26.67,38,1002.8
315,0,0,0,0,27.22,38,1002.8
315,0,0,0,0,27.22,39,1002.8
315,0,0,0,0,26.67,39,1002.9
315,0,0,0,0,27.22,39,1002.8
315,0,0,0,0,27.22,39,1002.9
315,0,0,0,0,27.22,40,1002.9
315,0,0,0,0,27.22,39,1002.9
315,0,0,0,0,26.67,40,1003
315,0,0,0,0,26.67,40,1003
315,0,0,0,0,26.67,40,1003.1
315,0,0,0,0,26.67,41,1003.1
315,0,0,0,0,26.67,42,1003.1
315,0,0,0,0,26.67,43,1003.1
315,0,0,0,0,26.67,43,1003.2
315,0,0,0,0,26.67,43,1003.2
315,0,0,0,0,26.67,44,1003.2
315,0,0,0,0,26.67,44,1003.2
315,0,0,0,0,26.11,44,1003.2
315,0,0,0,0,26.11,44,1003.2
315,0,0,0,0,26.11,44,1003.3
315,0,0,0,0,26.11,45,1003.3
315,0,0,0,0,26.11,45,1003.4
315,0,0,0,0,25.56,45,1003.4
315,0,0,0,0,25.56,45,1003.4
315,0,0,0,0,25.56,46,1003.4
315,0,0,0,0,25.56,46,1003.5
315,0,0,0,0,25.56,46,1003.5
0,0,0,0,0,25.56,47,1003.6
0,0,0,0,0,25.56,47,1003.6
0,0,0,0,0,25.56,47,1003.6
0,0,0,0,0,25.56,47,1003.7
0,0,0,0,0,25,48,1003.7
0,0,0,0,0,25,49,1003.7
0,0,0,0,0,25,50,1003.7
0,0,0,0,0,25,50,1003.7
0,0,0,0,0,25,50,1003.7
0,0,0,0,0,25,50,1003.7
45,0,0,0,0,25,49,1003.8
0,0,0.45,0,0,25,50,1003.7
45,0,0.45,0,0,25,51,1003.8
0,0,0,0,0,25,50,1003.7
0,0,0,0,0,25,49,1003.7
0,0,0,0,0,24.44,50,1003.8
0,0,0,0,0,24.44,50,1003.8
45,0,0,0,0,24.44,50,1003.9
315,0,0.45,0,0,24.44,50,1003.9
45,0,0.45,0,0,23.89,51,1003.8
0,0,0,0,0,23.89,51,1003.8
0,0,0,0,0,23.89,50,1003.8
315,0,0,0,0,23.89,50,1003.9
45,0,0,0,0,23.89,51,1003.8
45,0,0,0,0,23.89,49,1003.9
0,0,0,0,0,23.33,50,1003.9
0,0,0.45,0,0,23.89,49,1003.9
0,0,0.45,0,0,23.89,49,1003.9
0,0,0.45,0,0,23.33,50,1003.8
45,0,0.45,0,0,23.33,50,1003.8
0,0,0.45,0,0,23.33,50,1003.8
45,0,0.45,0,0,23.33,50,1003.7
45,0,0.45,0,0,23.33,50,1003.8
0,0,0.45,0,0,23.89,49,1003.8
45,0,0.45,0,0,23.33,50,1003.7
0,0,0,0,0,22.78,51,1003.8
0,0,0,0,0,23.33,50,1003.8
0,0,0.45,0,0,23.33,50,1003.8
0,0,0.45,0,0,23.33,51,1003.8
0,0,0,0,0,23.33,50,1003.8
0,0,0.45,0,0,23.33,50,1003.8
0,0,0.45,0,0,23.33,49,1003.9
0,0,0,0,0,23.33,50,1003.9
45,0,0,0,0,23.33,50,1003.9
0,0,0,0,0,23.33,49,1003.9
45,0,0,0,0,23.33,50,1004
0,0,0,0,0,23.33,48,1004
0,0,0,0,0,23.89,48,1004
0,0,0,0,0,23.33,49,1004.1
0,0,0,0,0,23.33,49,1004.2
45,0,0,0,0,23.33,49,1004.1
0,0,0.45,0,0,23.89,48,1004.2
0,0,0.45,0,0,21.67,51,1004.2
315,0,0.45,0,0,21.67,52,1004.2
45,0,0.45,0,0,21.67,52,1004.3
45,0,0.45,0,0,22.22,51,1004.3
315,0,0.45,0,0,22.22,51,1004.2
0,0,0.45,0,0,22.22,50,1004.2
0,0,0.45,0,0,22.22,51,1004.2
225,0,0.45,0,0,22.22,51,1004.2
0,0,0.45,0,0,22.22,51,1004.2
0,0,0.45,0,0,22.22,50,1004.2
45,0,0,0,0,22.22,51,1004.2
45,0,0,0,0,21.67,51,1004.2
45,0,0.45,0,0,21.67,52,1004.2
45,0,0.45,0,0,21.67,52,1004.2
0,0,0.45,0,0,21.67,52,1004.3
0,0,0,0,0,21.67,52,1004.3
0,0,0,0,0,21.67,51,1004.3
270,0,0,0,0,21.67,51,1004.3
45,0,0,0,0,21.67,51,1004.4
0,0,0,0,0,21.67,51,1004.3
90,0,0,0,0,21.67,51,1004.3
45,0,0.45,0,0,21.67,52,1004.4
225,0,0.45,0,0,21.67,52,1004.4
45,0,0.45,0,0,21.67,51,1004.4
270,0,0.45,0,0,21.67,52,1004.3
315,0,0.45,0,0,21.11,51,1004.3
225,0,0.45,0,0,21.11,52,1004.3
270,0,0.89,0,0,21.11,52,1004.4
0,0,0.89,0,0,21.11,51,1004.3
0,0,0.45,0,0,21.11,52,1004.3
0,0,0,0,0,21.11,52,1004.3
315,0,0.45,0,0,21.11,52,1004.2
0,0,0.45,0,0,21.11,52,1004.2
0,0,0.45,0,0,21.11,52,1004.2
0,0,0.45,0,0,20.56,53,1004.2
315,0,0.45,0,0,20.56,53,1004.2
0,0,0.45,0,0,21.11,52,1004.2
45,0,0.89,0,0,21.11,52,1004.2
45,0,0.89,0,0,21.11,52,1004.2
0,0,0,0,0,21.11,51,1004.2
45,0,0,0,0,21.11,52,1004.2
90,0,0,0,0,21.11,51,1004.2
0,0,0,0,0,21.11,52,1004.2
45,0,0.45,0,0,20.56,53,1004.2
45,0,0.45,0,0,20.56,52,1004.2
0,0,0.45,0,0,20.56,52,1004.1
45,0,0.45,0,0,20.56,52,1004.1
45,0,0.45,0,0,20.56,52,1004.1
45,0,0.45,0,0,20.56,52,1004.1
0,0,0.45,0,0,20.56,53,1004.1
45,0,0.45,0,0,20.56,53,1004.1
45,0,0.45,0,0,20.56,52,1004.1
45,0,0.45,0,0,20.56,52,1004
90,0,0.89,0,0,20.56,52,1004
0,0,0.89,0,0,20.56,53,1004
45,0,0.89,0,0,20.56,52,1004
45,0,0.89,0,0,20.56,53,1003.9
0,0,0.45,0,0,20.56,52,1003.9
45,0,0.45,0,0,20,52,1003.9
45,0,0.45,0,0,20.56,53,1003.9
45,0,0.45,0,0,20.56,51,1003.9
45,0,0.45,0,0,20.56,51,1003.9
0,0,0.45,0,0,20.56,52,1003.9
45,0,0,0,0,20.56,51,1003.9
0,0,0.45,0,0,20.56,51,1003.8
45,0,0.45,0,0,20.56,51,1003.8
45,0,0.89,0,0,20.56,51,1003.8
45,0,0.45,0,0,20.56,51,1003.8
45,0,0.45,0,0,20.56,51,1003.8
45,0,0.45,0,0,20.56,51,1003.8
0,0,0.89,0,0,20,52,1003.7
0,0,0.45,0,0,20.56,51,1003.9
45,0,0.45,0,0,20.56,51,1003.8
45,0,0,0,0,20.56,51,1003.9
45,0,0.45,0,0,20.56,51,1003.8
45,0,0.45,0,0,20.56,50,1003.8
45,0,0.45,0,0,20.56,51,1003.9
45,0,0.45,0,0,20.56,51,1003.9
45,0,0.45,0,0,20.56,52,1003.8
45,0,0.45,0,0,20.56,51,1003.7
0,0,0,0,0,20.56,51,1003.7
0,0,0.45,0,0,20.56,51,1003.7
0,0,0.45,0,0,20.56,50,1003.6
0,0,0,0,0,20.56,50,1003.6
45,0,0.45,0,0,20.56,50,1003.6
45,0,0.45,0,0,20.56,50,1003.5
45,0,0,0,0,20.56,49,1003.5
45,0,0.45,0,0,20.56,50,1003.5
45,0,0.45,0,0,20.56,50,1003.5
45,0,0.45,0,0,20.56,49,1003.4
45,0,0.45,0,0,20.56,49,1003.4
45,0,0.45,0,0,20.56,50,1003.5
45,0,0.89,0,0,20.56,51,1003.4
45,0,0.89,0,0,20.56,50,1003.3
45,0,0.89,0,0,20.56,50,1003.3
0,0,0.45,0,0,20,50,1003.3
45,0,0.45,0,0,20,50,1003.3
45,0,0.45,0,0,20,50,1003.3
0,0,0.45,0,0,20,50,1003.2
45,0,0.45,0,0,20,50,1003.2
315,0,0.45,0,0,20.56,50,1003.2
225,0,0.45,0,0,20.56,50,1003.2
315,0,0,0,0,20.56,49,1003.2
225,0,0,0,0,20.56,50,1003.2
225,0,0,0,0,20.56,50,1003.3
0,0,0,0,0,20.56,51,1003.4
0,0,0,0,0,20.56,51,1003.4
270,0,0.45,0,0,20,54,1003.4
270,0,0,0,0,20,57,1003.5
270,0,0,0,0,19.44,58,1003.4
270,0,0,0,0,19.44,59,1003.5
270,0,0,0,0,19.44,59,1003.5
270,0,0,0,0,19.44,59,1003.4
270,0,0,0,0,19.44,59,1003.4
270,0,0,0,0,19.44,59,1003.3
270,0,0,0,0,19.44,60,1003.3
270,0,0,0,0,19.44,60,1003.2
270,0,0,0,0,18.89,61,1003.2
270,0,0,0,0,19.44,60,1003.2
45,0,0,0,0,19.44,59,1003.2
45,0,0,0,0,19.44,58,1003.3
0,0,0,0,0,19.44,55,1003.2
0,0,0.45,0,0,19.44,53,1003.2
270,0,0.45,0,0,20,52,1003.2
315,0,0.45,0,0,20,53,1003.2
315,0,0,0,0,19.44,52,1003.2
0,0,0,0,0,20,52,1003.2
0,0,0,0,0,20,52,1003.2
0,0,0.45,0,0,20,51,1003.2
0,0,0.45,0,0,20,51,1003.2
0,0,0,0,0,20,51,1003.2
0,0,0,0,0,19.44,52,1003.2
0,0,0,0,0,20,52,1003.2
0,0,0,0,0,20,53,1003.2
0,0,0,0,0,20,53,1003.2
0,0,0,0,0,20,52,1003.3
315,0,0,0,0,20,52,1003.4
315,0,0,0,0,19.44,56,1003.4
315,0,0,0,0,19.44,58,1003.4
315,0,0,0,0,19.44,59,1003.4
315,0,0,0,0,18.89,59,1003.5
315,0,0,0,0,18.89,60,1003.5
315,0,0,0,0,18.89,60,1003.5
315,0,0,0,0,18.89,61,1003.5
270,0,0,0,0,18.89,61,1003.6
270,0,0,0,0,18.89,61,1003.5
270,0,0,0,0,18.89,63,1003.6
270,0,0,0,0,18.89,63,1003.5
270,0,0,0,0,18.89,63,1003.5
270,0,0,0,0,18.89,63,1003.5
270,0,0,0,0,18.89,63,1003.5
270,0,0,0,0,18.89,63,1003.5
270,0,0,0,0,18.89,63,1003.5
270,0,0,0,0,18.89,63,1003.5
45,0,0,0,0,18.89,61,1003.5
45,0,0,0,0,18.89,58,1003.6
45,0,0,0,0,18.89,57,1003.5
45,0,0,0,0,18.89,57,1003.5
45,0,0,0,0,18.89,56,1003.5
45,0,0,0,0,18.89,56,1003.5
0,0,0,0,0,18.89,56,1003.5
0,0,0,0,0,18.89,55,1003.4
0,0,0,0,0,18.89,55,1003.4
0,0,0,0,0,18.89,55,1003.4
45,0,0,0,0,18.89,55,1003.4
45,0,0,0,0,19.44,55,1003.3
45,0,0,0,0,18.89,55,1003.4
45,0,0,0,0,19.44,55,1003.4
45,0,0,0,0,18.89,56,1003.3
45,0,0,0,0,19.44,56,1003.3
45,0,0,0,0,19.44,56,1003.4
45,0,0,0,0,19.44,57,1003.4
45,0,0,0,0,19.44,57,1003.3
45,0,0,0,0,18.89,57,1003.3
45,0,0,0,0,18.89,58,1003.4
45,0,0,0,0,18.89,58,1003.4
45,0,0,0,0,18.89,58,1003.4
0,0,0.45,0,0,19.44,54,1003.5
45,0,0,0,0,19.44,52,1003.5
45,0,0,0,0,19.44,55,1003.5
0,0,0,0,0,19.44,53,1003.5
315,0,0,0,0,19.44,53,1003.5
315,0,0,0,0,19.44,54,1003.6
315,0,0,0,0,19.44,53,1003.6
45,0,0,0,0,19.44,52,1003.7
45,0,0,0,0,19.44,53,1003.7
45,0,0,0,0,20,52,1003.7
45,0,0,0,0,20,54,1003.7
45,0,0,0,0,19.44,54,1003.7
45,0,0,0,0,19.44,55,1003.7
45,0,0,0,0,19.44,56,1003.7
45,0,0,0,0,20,56,1003.7
45,0,0,0,0,20,57,1003.7
45,0,0,0,0,20,57,1003.8
45,0,0,0,0,20,57,1003.8
45,0,0,0,0,20,57,1003.8
45,0,0,0,0,20,57,1003.9
45,0,0,0,0,20,57,1003.9
45,0,0,0,0,20.56,57,1004
45,0,0,0,0,20.56,53,1004
225,0,0.45,0,0,20.56,52,1004
270,0,0.45,0,0,20.56,51,1004
270,0,0.45,0,0,20.56,53,1004.1
315,0,0.45,0,0,21.11,54,1004.1
315,0,0,0,0,21.11,53,1004.1
225,0,0.45,0,0,21.67,52,1004.1
225,0,0.45,0,0,21.67,51,1004.1
225,0,0,0,0,21.67,52,1004.1
225,0,0.45,0,0,21.67,52,1004.2
225,0,0.45,0,0,21.67,52,1004.2
225,0,0.45,0,0,22.22,51,1004.3
225,0,0.45,0,0,22.78,48,1004.2
225,0,0.45,0,0,23.89,45,1004.2
225,0,0,0,0,25,44,1004.3
225,0,0,0,0,25.56,42,1004.2
225,0,0,0,0,27.22,39,1004.2
225,0,0,0,0,28.33,37,1004.2
225,0,0.45,0,0,28.89,36,1004.1
225,0,0.45,0,0,29.44,35,1004.1
225,0,0.45,0,0,30.56,33,1004.1
225,0,0.45,0,0,31.11,33,1004
225,0,0,0,0,31.11,32,1003.9
225,0,0,0,0,31.67,32,1003.9
225,0,0,0,0,32.22,31,1003.9
225,0,0.45,0,0,33.33,30,1003.9
0,0,0.45,0,0,32.78,31,1003.8
225,0,0.45,0,0,32.22,31,1003.8
225,0,0.45,0,0,31.67,31,1003.6
225,0,0,0,0,31.11,32,1003.6
225,0,0,0,0,31.11,33,1003.7
225,0,0,0,0,31.11,33,1003.8
270,0,0,0,0,31.11,33,1003.7
270,0,0.45,0,0,31.11,33,1003.7
270,0,0.45,0,0,30.56,33,1003.7
270,0,0,0,0,30.56,33,1003.7
270,0,0,0,0,31.11,33,1003.7
270,0,0,0,0,31.11,33,1003.6
270,0,0.45,0,0,31.11,33,1003.6
270,0,0.45,0,0,31.11,33,1003.6
270,0,0.45,0,0,31.11,33,1003.6
270,0,0.45,0,0,31.11,33,1003.6
0,0,0.45,0,0,31.11,33,1003.5
315,0,0.45,0,0,31.67,33,1003.5
315,0,0,0,0,31.67,33,1003.5
315,0,0,0,0,31.67,33,1003.4
270,0,0.45,0,0,31.67,33,1003.3
270,0,0.45,0,0,31.67,32,1003.3
270,0,0,0,0,31.67,33,1003.3
270,0,0.45,0,0,32.22,31,1003.3
270,0,0.45,0,0,32.22,31,1003.2
270,0,0.45,0,0,31.67,31,1003.2
270,0,0.45,0,0,32.22,30,1003.1
270,0,0,0,0,32.78,31,1003
270,0,0,0,0,32.78,31,1003
0,0,0.45,0,0,32.78,32,1002.9
270,0,0.45,0,0,32.22,31,1002.9
225,0,0.45,0,0,32.22,31,1002.9
225,0,0.45,0,0,32.22,32,1002.7
225,0,0.45,0,0,32.78,31,1002.7
225,0,0,0,0,32.78,31,1002.7
0,0,0,0,0,32.78,31,1002.6
315,0,0,0,0,32.78,31,1002.6
315,0,0.45,0,0,32.78,31,1002.5
270,0,0.89,0,0,32.78,31,1002.5
270,0,0.45,0,0,32.78,31,1002.5
270,0,0,0,0,32.78,31,1002.5
270,0,0,0,0,32.78,31,1002.4
225,0,0,0,0,31.67,32,1002.4
270,0,0.45,0,0,31.11,33,1002.4
225,0,0.45,0,0,31.11,32,1002.4
270,0,0.45,0,0,31.67,32,1002.3
270,0,0.45,0,0,31.11,32,1002.2
270,0,0.45,0,0,31.67,31,1002.3
270,0,0,0,0,31.67,31,1002.2
315,0,0.89,0,0,31.67,32,1002.1
315,0,0.89,0,0,31.67,32,1002.1
315,0,0,0,0,32.22,31,1001.9
315,0,0,0,0,32.22,31,1001.9
270,0,0.45,0,0,32.78,30,1002
225,0,0.89,0,0,31.67,31,1001.8
270,0,0.89,0,0,31.67,31,1001.8
270,0,0.45,0,0,32.22,31,1001.7
270,0,0.45,0,0,31.67,31,1001.6
270,0,0,0,0,31.11,32,1001.5
270,0,0,0,0,30.56,33,1001.5
225,0,0.45,0,0,30,33,1001.4
225,0,0,0,0,30,34,1001.4
225,0,0,0,0,29.44,35,1001.4
45,0,0,0,0,28.89,36,1001.4
45,0,0,0,0,28.89,36,1001.3
45,0,0,0,0,28.89,35,1001.3
45,0,0,0,0,28.89,35,1001.2
45,0,0,0,0,28.89,34,1001.2
0,0,0,0,0,28.33,36,1001.3
270,0,0.45,0,0,28.33,37,1001.2
90,0,0.45,0,0,28.33,36,1001.1
90,0,0,0,0,28.33,35,1001.1
0,0,0,0,0,28.33,35,1001.1
45,0,0.45,0,0,28.33,34,1001
0,0,0.45,0,0,28.33,35,1001
0,0,0.45,0,0,28.33,36,1000.9
270,0,0.45,0,0,27.78,36,1000.9
270,0,0.45,0,0,27.78,36,1000.9
225,0,0.45,0,0,27.78,37,1000.9
225,0,0.89,0,0,28.33,36,1000.9
270,0,0.89,0,0,28.33,36,1000.9
270,0,0,0,0,28.33,37,1000.9
270,0,0,0,0,28.33,37,1000.9
225,0,0.89,0,0,28.33,37,1001
270,0,0.89,0,0,28.33,37,1000.8
270,0,0.45,0,0,28.33,37,1000.9
270,0,0.45,0,0,28.33,37,1000.8
270,0,0.45,0,0,28.33,37,1000.8
225,0,0.45,0,0,28.33,37,1000.8
225,0,0.45,0,0,28.33,38,1000.9
270,0,0.45,0,0,28.33,38,1000.9
270,0,0.45,0,0,28.33,37,1000.7
270,0,0,0,0,28.33,38,1000.7
270,0,0,0,0,28.33,38,1000.6
0,0,0,0,0,28.33,38,1000.7
225,0,0,0,0,28.33,38,1000.6
225,0,0,0,0,28.33,39,1000.6
225,0,0,0,0,28.33,39,1000.6
225,0,0,0,0,28.33,39,1000.7
225,0,0,0,0,28.33,39,1000.6
0,0,0,0,0,28.33,39,1000.6
0,0,0,0,0,28.33,39,1000.6
0,0,0,0,0,28.33,39,1000.6
0,0,0,0,0,28.33,40,1000.5
225,0,0.45,0,0,28.33,40,1000.5
225,0,0.45,0,0,28.33,40,1000.5
225,0,0,0,0,28.33,40,1000.5
225,0,0,0,0,28.33,40,1000.6
225,0,0.45,0,0,28.33,39,1000.6
225,0,0.89,0,0,28.33,40,1000.6
225,0,0.89,0,0,28.33,40,1000.6
225,0,0,0,0,28.33,40,1000.5
225,0,0,0,0,28.33,40,1000.5
225,0,0,0,0,28.33,39,1000.5
225,0,0.45,0,0,28.33,40,1000.4
315,0,0.45,0,0,28.33,40,1000.4
315,0,0,0,0,28.33,40,1000.3
45,0,0.45,0,0,28.33,40,1000.4
45,0,0,0,0,27.78,39,1000.4
45,0,0,0,0,27.78,40,1000.4
180,0,0,0,0,27.78,40,1000.4
180,0,0,0,0,27.78,40,1000.4
225,0,0.45,0,0,27.78,40,1000.4
225,0,0,0,0,27.78,40,1000.4
225,0,0.45,0,0,27.78,40,1000.4
225,0,0.45,0,0,27.78,41,1000.4
225,0,0.45,0,0,27.78,40,1000.4
225,0,0.45,0,0,27.78,40,1000.4
225,0,0,0,0,27.78,40,1000.3
225,0,0,0,0,27.78,41,1000.3
225,0,0,0,0,27.78,41,1000.3
225,0,0.45,0,0,27.78,41,1000.3
225,0,0,0,0,27.78,41,1000.3
225,0,0,0,0,27.78,42,1000.3
225,0,0,0,0,27.78,42,1000.3
225,0,0,0,0,27.78,42,1000.3
225,0,0,0,0,27.78,42,1000.3
225,0,0,0,0,27.78,42,1000.3
225,0,0,0,0,27.78,41,1000.3
225,0,0,0,0,27.78,43,1000.3
225,0,0,0,0,27.78,42,1000.3
225,0,0,0,0,27.78,43,1000.3
225,0,0,0,0,27.78,43,1000.2
225,0,0,0,0,27.78,43,1000.2
225,0,0,0,0,27.78,43,1000.2
225,0,0,0,0,27.78,44,1000.2
225,0,0,0,0,27.78,44,1000.1
225,0,0,0,0,27.78,44,1000.1
225,0,0,0,0,27.78,42,1000.2
225,0,0,0,0,27.78,42,1000.2
225,0,0,0,0,27.78,42,1000.2
225,0,0,0,0,27.78,42,1000.3
225,0,0,0,0,27.78,41,1000.2
225,0,0,0,0,27.78,42,1000.2
225,0,0,0,0,27.22,42,1000.1
225,0,0,0,0,27.22,42,1000.2
225,0,0,0,0,27.22,42,1000.3
225,0,0,0,0,27.22,42,1000.4
225,0,0,0,0,27.22,42,1000.3
225,0,0,0,0,27.22,41,1000.4
225,0,0,0,0,27.22,43,1000.4
225,0,0,0,0,27.22,42,1000.4
225,0,0,0,0,27.22,42,1000.3
225,0,0,0,0,27.22,42,1000.3
225,0,0,0,0,27.22,42,1000.3
225,0,0,0,0,27.22,42,1000.3
225,0,0,0,0,27.22,42,1000.2
225,0,0,0,0,26.67,43,1000.3
225,0,0,0,0,26.67,43,1000.3
225,0,0,0,0,26.67,43,1000.3
225,0,0,0,0,26.67,43,1000.2
225,0,0,0,0,26.67,42,1000.2
225,0,0,0,0,26.67,43,1000.2
225,0,0,0,0,26.67,43,1000.2
225,0,0,0,0,26.67,45,1000.3
225,0,0,0,0,26.67,45,1000.3
225,0,0,0,0,26.67,44,1000.3
225,0,0,0,0,26.67,45,1000.3
225,0,0,0,0,26.67,45,1000.3
225,0,0,0,0,26.11,45,1000.4
225,0,0,0,0,26.11,45,1000.4
0,0,0,0,0,26.11,44,1000.4
45,0,0,0,0,26.11,44,1000.4
45,0,0.45,0,0,25.56,45,1000.4
45,0,0.45,0,0,25.56,44,1000.4
45,0,0.45,0,0,25.56,44,1000.5
315,0,0.45,0,0,25.56,43,1000.5
45,0,0.45,0,0,25.56,44,1000.5
0,0,0.45,0,0,25.56,43,1000.6
0,0,0.45,0,0,25.56,43,1000.6
315,0,0.45,0,0,25.56,43,1000.6
45,0,0.45,0,0,25.56,43,1000.6
315,0,0.45,0,0,25,44,1000.6
90,0,0.45,0,0,25,44,1000.6
0,0,0.45,0,0,25,44,1000.7
45,0,0.45,0,0,25,44,1000.7
45,0,0.45,0,0,25,44,1000.7
90,0,0.45,0,0,25,44,1000.7
45,0,0.89,0,0,25,44,1000.7
0,0,0.89,0,0,25,45,1000.7
0,0,0.45,0,0,25,45,1000.7
90,0,0,0,0,25,47,1000.7
45,0,0.45,0,0,24.44,46,1000.8
0,0,0.45,0,0,24.44,47,1000.8
45,0,0.45,0,0,24.44,48,1000.8
0,0,0.45,0,0,24.44,47,1000.8
45,0,0.45,0,0,24.44,47,1000.8
45,0,0.45,0,0,25,47,1000.7
0,0,0,0,0,25,47,1000.7
315,0,0,0,0,25,45,1000.7
0,0,0.89,0,0,25,46,1000.7
0,0,0.89,0,0,25,45,1000.7
45,0,0.45,0,0,25,45,1000.7
45,0,0.45,0,0,25,45,1000.7
45,0,0.89,0,0,25,45,1000.8
45,0,0.89,0,0,25,44,1000.8
45,0,0.45,0,0,25,44,1000.9
45,0,0.45,0,0,25,44,1000.9
270,0,0.45,0,0,25,44,1001
0,0,0.45,0,0,25,44,1001
45,0,1.34,0,0,25,45,1001
180,0,0.45,0,0,25,44,1000.9
315,0,0.89,0,0,25,45,1001
0,0,0.89,0,0,24.44,45,1001
315,0,0.45,0,0,24.44,44,1001
135,0,0.89,0,0,24.44,44,1001
270,0,0.89,0,0,25,45,1001
45,0,0,0,0,25,44,1001
45,0,0.45,0,0,25,44,1001
225,0,0.45,0,0,24.44,44,1001
0,0,0.45,0,0,24.44,44,1001.1
0,0,0,0,0,24.44,45,1001.1
0,0,0,0,0,23.89,45,1001.1
225,0,0,0,0,23.89,45,1001.1
270,0,0,0,0,23.89,46,1001.2
45,0,0.45,0,0,23.33,46,1001.2
45,0,0.45,0,0,23.33,48,1001.1
0,0,0.45,0,0,23.33,47,1001.1
45,0,0.45,0,0,23.33,48,1001.1
0,0,0.45,0,0,23.33,48,1001.1
90,0,0.89,0,0,23.33,48,1001.2
225,0,0.89,0,0,23.33,47,1001.2
45,0,0.89,0,0,23.33,48,1001.2
